Real,Simple,Expansiva,Deslizante
12320.42,25647.88303265333,28987.26408321798,28987.26408321798
21658.66,32929.84854901791,37024.01054111958,37024.01054111958
27250.16,39897.43247721672,42279.84302809954,42279.84302809954
24985.81,42533.88922369719,43759.84697515726,43759.84697515726
35834.1,42131.68672000885,43682.978589000704,43682.978589000704
56462.18,39551.82576040387,41345.83308989167,41345.83308989167
49795.75,37166.8874058795,45008.40444894552,45008.40444894552
52285.31,29541.42231894374,36213.094992150065,36213.094992150065
26878.87,16665.683983418345,22756.341954423187,22756.341954423187
7312.66,5445.0163989079,9427.50060501188,9427.50060501188
9547.43,2453.925203296244,3943.742238460183,3943.742238460183
20883.0,10972.381307897567,10058.173141422272,10058.173141422272
21768.16,23842.795818806888,22273.57776979208,22273.57776979208
43357.27,33158.848262732026,32652.345879323482,32652.345879323482
50816.7,40488.448405581716,40013.908266080616,40013.908266080616
39855.61,43956.88058572173,44753.848833377364,44753.848833377364
46510.92,43930.63387951374,44787.16953053951,44787.16953053951
45396.91,42165.60559971213,44600.09276485324,44600.09276485324
56851.08,40832.13321977854,42975.98085477352,42975.98085477352
51764.26,33616.88628258228,36011.827792891265,36011.827792891265
41940.32,20968.436086854934,23276.86496474743,23276.86496474743
7906.29,8007.089146398604,9300.507416340113,9300.507416340113
16683.76,2888.021449342966,2979.14491137892,2979.14491137892
36925.66,10825.921136754156,10487.550499067902,10487.550499067902
43020.44,24728.152290588616,24810.740073686837,24810.740073686837
50220.38,35035.08832503557,35592.841444871425,35592.841444871425
53727.16,41923.55006963253,42381.808066288235,42381.808066288235
49311.88,45463.42454139471,46124.2271464777,46124.2271464777
56236.32,45633.022799153325,46410.16611962319,46410.16611962319
54047.93,44220.37420622706,45246.890179989336,45246.890179989336
45580.97,41208.65632586241,48509.508973557946,48509.508973557946
30900.38,34458.74523551822,41707.84544530034,41707.84544530034
18331.07,20657.88672619462,26513.485973230003,26513.485973230003
4399.27,8269.539806699157,10701.42584259689,10701.42584259689
11336.15,6016.935832052529,5817.46318041712,5817.46318041712
29386.29,15797.202048159837,15530.78215725571,15530.78215725571
20356.54,29109.895363392232,30087.4259758991,30087.4259758991
16990.02,37491.152513321635,39251.62688732624,39251.62688732624
20235.36,43201.6075908041,44404.32498573065,44404.32498573065
35449.57,45640.55603992939,47257.76376571178,47257.76376571178
40999.14,45614.99241959095,47330.53363665104,47330.53363665104
6998.77,43656.2108850956,45789.49577418685,45789.49577418685
15216.72,35250.11758198261,19349.55923882067,19349.55923882067
6050.38,26716.047948247193,18152.21969790101,18152.21969790101
6805.43,13323.016788119674,9388.776003957986,9388.776003957986
2084.94,3952.757428241372,5120.071582433135,5120.071582433135
5031.01,3539.638575582653,5911.3146442838015,5911.3146442838015
9568.37,12702.134184362292,13677.248911251425,13677.248911251425
16324.210000000001,24201.994786651136,24540.61434545934,24540.61434545934
25142.25,32071.98724829614,33332.444695410726,33332.444695410726
43977.55,39258.546508592364,39243.63825597048,39243.63825597048
44040.4,42141.844245481494,41202.86746256113,41202.86746256113
44271.24,41985.11270122051,40782.65773476362,40782.65773476362
53868.14,39671.902222241166,38135.13654089331,38135.13654089331
54093.25,37511.55632683754,44745.79073566198,44745.79073566198
50566.09,30130.0185024488,35028.77074555278,35028.77074555278
42394.92,16795.87744868517,19655.77467048943,19655.77467048943
12627.07,5648.91704856351,7142.343439995795,7142.343439995795
6833.53,4468.833626739681,5307.934668717831,5307.934668717831
24501.66,14698.942761883736,14460.64034484446,14460.64034484446
48754.14,27979.26282391429,27106.450818906425,27106.450818906425
57201.67,36458.02565766931,35919.42981611848,35919.42981611848
52783.19,42840.31305444479,42854.12528228164,42854.12528228164
57882.63,45315.793090243336,46235.75924608231,46235.75924608231
54023.44,45147.94692844391,46019.79605252266,46019.79605252266
55503.96,43038.38866040349,44798.0024233973,44798.0024233973
40825.65,37652.92808713913,45668.11102924347,45668.11102924347
5976.42,29978.410102209447,36346.663364721535,36346.663364721535
1102.0,18718.995726002453,22314.750095211864,22314.750095211864
0.0,7664.853477648198,9059.81612837851,9059.81612837851
15815.09,2058.6201302313802,3261.3433140212296,3261.3433140212296
29487.28,7302.647677724212,8841.996639320254,8841.996639320254
51298.11,19297.907141204476,20850.891287901402,20850.891287901402
56515.78,29453.146012841462,31425.398232238887,31425.398232238887
46352.48,36838.276791719196,39000.7838627553,39000.7838627553
56297.33,41008.32306321621,43786.7767672348,43786.7767672348
58509.94,41617.51216310501,44042.79889483929,44042.79889483929
56700.28,40634.7870105958,43753.97706776977,43753.97706776977
49679.76,39739.442819998265,50811.3925766778,50811.3925766778
34070.83,33209.35802465677,41664.193556766506,41664.193556766506
32144.25,20343.252357664704,23371.756011981965,23371.756011981965
13192.53,8473.214208280742,7818.838688677996,7818.838688677996
6458.54,6153.861745338738,7325.092065553814,7325.092065553814
13324.87,15700.0359776479,19853.975701819658,19853.975701819658
39755.34,29278.260593267678,34158.40742972135,34158.40742972135
55032.46,38022.72453406692,41945.45898760676,41945.45898760676
57636.45,43838.03136290431,47571.377364679574,47571.377364679574
44676.15,46087.047207114694,50110.53103754997,50110.53103754997
56134.45,46169.41887264967,49777.9338261962,49777.9338261962
55969.98,44298.558593974114,47865.903151721956,47865.903151721956
46226.62,39905.4982934165,48793.87337588549,48793.87337588549
42323.7,32210.151978328824,39365.019141671655,39365.019141671655
15652.16,17627.899193251134,20974.6263113451,20974.6263113451
2385.67,6080.651438383311,6679.65262126714,6679.65262126714
12494.06,5493.215921970159,7281.776895902008,7281.776895902008
28292.26,15923.997450668812,19904.24619072795,19904.24619072795
50700.12,28466.133242247106,33449.30640849471,33449.30640849471
55984.61,36218.79123363853,40675.63323004961,40675.63323004961
57136.8,42181.536551517245,46248.953995167016,46248.953995167016
56764.3,44636.84432833195,48714.40386048555,48714.40386048555
56932.24,44361.82701061487,48196.59389742851,48196.59389742851
55557.23,42198.81051960826,46498.542766022685,46498.542766022685
53049.17,38620.93023065209,52615.549713153836,52615.549713153836
50162.56,31527.021727492807,43669.96522429943,43669.96522429943
29144.52,16231.141030086876,22026.117371010183,22026.117371010183
3162.43,5374.463180207759,5676.546810695231,5676.546810695231
5510.03,7297.7864797669645,8804.819594388902,8804.819594388902
35761.01,19465.76488073051,25383.729481731654,25383.729481731654
53201.58,31742.68582978189,40693.92603808165,40693.92603808165
54490.08,38063.87563365459,46498.59293617129,46498.59293617129
56613.48,43246.641088045835,50619.47632127166,50619.47632127166
58166.03,44971.155043222905,52347.340098679066,52347.340098679066
57086.03,44443.70469314814,51448.383657381535,51448.383657381535
54873.31,41976.04348204851,49902.96169577718,49902.96169577718
51265.56,37269.38116024971,49653.51185764074,49653.51185764074
49913.88,29230.07023590565,40550.049629591704,40550.049629591704
34770.33,14258.106349333226,20918.63449587405,20918.63449587405
10731.58,3824.8276497279853,5387.800721253901,5387.800721253901
3175.4,4790.993999966532,6578.148762521446,6578.148762521446
10401.69,15796.094445648194,20891.201072689295,20891.201072689295
20491.19,27406.124835044742,35224.117867275476,35224.117867275476
30742.12,34342.73641496062,42091.66637838602,42091.66637838602
51053.05,40191.564621554615,47096.89897305369,47096.89897305369
56251.28,42518.0972046113,49504.57598262549,49504.57598262549
57450.92,41894.11177012444,48762.59807708979,48762.59807708979
40355.39,39478.02547179699,46904.27261708259,46904.27261708259
41455.03,35855.53234299898,41428.72575312376,41428.72575312376
47603.01,28180.136380468608,34699.45774931192,34699.45774931192
39851.36,13276.81201086998,18244.980443440676,18244.980443440676
11249.7,3315.444583219141,4986.691830324233,4986.691830324233
5754.58,5360.046498561203,6840.351466510594,6840.351466510594
13978.47,17222.88716124058,21462.052460554838,21462.052460554838
42747.57,29035.274985817672,36748.24453041553,36748.24453041553
56017.19,35673.036497805115,43646.16913688898,43646.16913688898
54263.38,41346.24216956496,48424.323920458555,48424.323920458555
55630.13,43490.99672647715,49820.13849890471,49820.13849890471
43614.26,42778.7041119504,49256.82807029963,49256.82807029963
44784.45,40058.33200305462,46621.31297891617,46621.31297891617
56102.29,34043.67215909004,39575.18575344562,39575.18575344562
13248.56,26306.72900194049,32672.28272453308,32672.28272453308
3798.83,12314.755029967428,17696.665100407005,17696.665100407005
785.64,3524.022152016908,5732.517882739455,5732.517882739455
4862.06,5642.529520315826,6005.357140639424,6005.357140639424
10759.0,16600.242813418507,18104.210724922417,18104.210724922417
44725.82,27605.17875890136,31597.60919696748,31597.60919696748
54036.61,34110.1244505465,38787.861752049925,38787.861752049925
58603.37,39793.039975683685,44101.173792369365,44101.173792369365
58989.59,41942.27511279106,46030.60193068504,46030.60193068504
59296.67,41358.30230144262,45682.34391448021,45682.34391448021
55395.04,38592.78477728128,43189.14223849535,43189.14223849535
42371.73,33791.76398367166,53431.30861108541,53431.30861108541
15001.5,26365.83715548873,44050.42861667037,44050.42861667037
4191.46,12406.942678040266,22212.576657944323,22212.576657944323
1078.74,3428.9796295259894,5098.647481760383,5098.647481760383
5811.99,5422.5252177666125,8253.986095819175,8253.986095819175
14550.44,16543.59106753111,25697.983714904785,25697.983714904785
30430.04,27722.057838575245,42811.3301455164,42811.3301455164
42780.08,34244.59202655077,49360.87709927678,49360.87709927678
59259.33,39844.70365102649,53615.023976814744,53615.023976814744
59176.85,41923.92055688381,55330.4108241868,55330.4108241868
59425.79,41306.45724171639,54454.03094976425,54454.03094976425
60447.08,38577.63725164294,53092.389961006644,53092.389961006644
57481.1,33472.44256548882,57390.27363040685,57390.27363040685
46616.02,26184.145962293744,46789.467880091666,46789.467880091666
31228.72,12162.38249977231,23179.87834899783,23179.87834899783
5107.98,3445.4296494071186,6028.164779641181,6028.164779641181
19404.32,6309.2594390140475,10617.76133092463,10617.76133092463
47914.0,17955.653055642844,28721.634372154473,28721.634372154473
55003.32,29153.354289816023,46168.724209053515,46168.724209053515
56440.28,35424.20027917862,52480.93548594594,52480.93548594594
56663.21,40652.73248682976,56249.91387096167,56249.91387096167
56803.48,42622.59390568375,57761.01559167385,57761.01559167385
58707.32,41956.531153481,56853.375855424405,56853.375855424405
58196.96,39025.80332994342,56347.143618969916,56347.143618969916
54495.58,35730.24976343274,55255.279097020626,55255.279097020626
50799.66,29303.04464668155,50562.957719240185,50562.957719240185
38837.14,14499.244344579578,28124.922202301026,28124.922202301026
12196.57,4535.461031311005,7457.486263685673,7457.486263685673
19192.9,7154.557459156215,10066.09906009227,10066.09906009227
47808.17,19564.80075408876,29626.178996158837,29626.178996158837
54073.93,31328.747370560766,47181.60548012018,47181.60548012018
54843.9,36987.112326437236,52021.35762845755,52021.35762845755
53966.95,41263.55018692732,53620.36130877853,53620.36130877853
54096.8,42632.48128420234,54879.72851997137,54879.72851997137
55239.54,41937.806110322475,53927.49909933328,53927.49909933328
54842.48,39249.38080836534,52215.18420875311,52215.18420875311
51397.0,35410.86273813248,51758.2885245943,51758.2885245943
49285.38,28118.50814176321,46902.76751262426,46902.76751262426
41461.43,13407.4377112633,26854.629476437567,26854.629476437567
13399.66,3847.413623505831,7929.33699377805,7929.33699377805
14094.69,5575.96627564609,8890.582569007873,8890.582569007873
33878.37,16619.926878263952,25996.449788234233,25996.449788234233
49236.59,27455.002137518524,42582.52725315451,42582.52725315451
57803.88,33290.1358231628,48321.691233369114,48321.691233369114
57728.27,38160.21003747225,50733.358699376586,50733.358699376586
54566.31,39987.391412918565,52313.86503182888,52313.86503182888
55411.83,39333.10320867062,51579.181094052794,51579.181094052794
55184.96,36806.61170946121,49636.291918940544,49636.291918940544
51028.28,32749.452131581307,52020.091797015666,52020.091797015666
50524.08,25671.578779766558,46094.09032413125,46094.09032413125
41939.03,11861.382833938002,25548.947499592305,25548.947499592305
8616.66,3316.3457162730397,6772.609705753774,6772.609705753774
18029.34,4561.833162890523,7957.696152685731,7957.696152685731
19076.56,14466.57971859157,25051.83851170063,25051.83851170063
31646.45,24554.0136343807,41586.82346912384,41586.82346912384
44939.3,30533.756984533073,47633.121380651,47633.121380651
51157.67,35695.02645986557,50589.11180363536,50589.11180363536
54101.09,37713.9735802722,52448.61433251381,52448.61433251381
58291.14,37145.522641055584,51605.27728981495,51605.27728981495
56951.97,34698.519953457115,49719.66312820554,49719.66312820554
54688.47,30193.877383146286,51282.66007879257,51282.66007879257
5571.92,23576.94034207463,42435.73711680293,42435.73711680293
1988.61,10892.826889169217,22722.3960600245,22722.3960600245
696.36,3457.029566652328,6414.394362265468,6414.394362265468
4503.6,3464.409884956181,6675.307596954256,6675.307596954256
22959.62,11500.252315372229,20748.524888523818,20748.524888523818
43298.86,21350.914003654718,35581.52614673853,35581.52614673853
50140.19,27539.768462839125,42737.537575393915,42737.537575393915
54379.16,33494.94194751978,47520.54728565216,47520.54728565216
55390.25,35764.577722809314,50031.74074877739,50031.74074877739
60062.92,35805.748118608,49339.16114341259,49339.16114341259
57925.9,33252.612411243914,47879.76169046521,47879.76169046521
54003.81,28403.15233915031,51038.0072787118,51038.0072787118
25110.03,21357.835554541944,39362.07839911461,39362.07839911461
2679.13,8821.345834303498,19357.520855481027,19357.520855481027
776.49,1889.8583632197976,4947.645464951843,4947.645464951843
7068.59,3684.5796525147557,6259.827852879166,6259.827852879166
38708.14,13116.434447539747,19714.51426640749,19714.51426640749
